book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
4285,7648269,7648269,10199919,22,1416591052,9.78141659105e+12,S.C. Gwynne,2010.0,"Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History","Empire of the Summer Moon: Quanah Parker and the Rise and Fall of the Comanches, the Most Powerful Indian Tribe in American History",,4.13,19423,22381,2472,394,820,3453,8640,9074,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4286,18999,18999,2144486,128,743455800,9.7807434558e+12,John le Carré,1979.0,Smiley's People,Smiley's People,,4.24,22691,25028,599,157,532,3656,9428,11255,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4287,11433,11433,221844,32,842356223,9.78084235622e+12,"Karen Kingsbury, Gary Smalley",2002.0,Redemption,"Redemption (Redemption, #1)",eng,4.36,22101,22889,811,337,585,2667,6274,13026,https://images.gr-assets.com/books/1406514548m/11433.jpg,https://images.gr-assets.com/books/1406514548s/11433.jpg
4288,64481,64481,3337093,43,152053107,9.78015205311e+12,Jennifer Donnelly,2003.0,A Northern Light,A Northern Light,en-US,3.83,29018,32172,3111,651,2080,8217,12474,8750,https://images.gr-assets.com/books/1376507768m/64481.jpg,https://images.gr-assets.com/books/1376507768s/64481.jpg
4289,79705,79705,76935,40,786229071,9.78078622908e+12,"Tim LaHaye, Jerry B. Jenkins",1999.0,Apollyon: The Destroyer Is Unleashed,"Apollyon (Left Behind, #5)",en-US,3.97,23202,24979,379,593,1459,5515,8041,9371,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4290,192893,192893,1090544,206,61043575,9.78006104357e+12,Dorothy L. Sayers,1923.0,Whose Body?,"Whose Body?  (Lord Peter Wimsey, #1)",eng,3.91,28214,31112,1609,648,1524,7507,11662,9771,https://images.gr-assets.com/books/1387573241m/192893.jpg,https://images.gr-assets.com/books/1387573241s/192893.jpg
4291,24215,24215,18485762,6,689847432,9.78068984743e+12,"Robert Sabuda, Lewis Carroll",2003.0,,Alice's Adventures in Wonderland: A Pop-Up Adaptation,en-US,4.33,21160,21388,100,253,521,3047,5672,11895,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4292,737957,737957,1223069,24,142003697,9.7801420037e+12,Ross King,2003.0,Michelangelo and the Pope's Ceiling,Michelangelo and the Pope's Ceiling,eng,3.82,20718,21258,560,1180,1538,4621,6563,7356,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4293,11922,11922,14289,44,452285933,9.78045228593e+12,Kelley Armstrong,2002.0,Stolen,"Stolen (Women of the Otherworld, #2)",eng,4.16,34373,37977,1393,237,1038,6745,14459,15498,https://images.gr-assets.com/books/1300923278m/11922.jpg,https://images.gr-assets.com/books/1300923278s/11922.jpg
4294,85306,85306,1982850,89,446616494,9.78044661649e+12,David Baldacci,2004.0,Hour Game,"Hour Game (Sean King & Michelle Maxwell, #2)",en-US,3.94,23124,27822,1289,217,995,6666,12267,7677,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4295,2277378,2277378,1706478,49,755328949,9.78075532895e+12,Louise Penny,2007.0,The Cruelest Month,"The Cruelest Month (Chief Inspector Armand Gamache, #3)",en-GB,4.15,23121,28932,2415,138,523,4468,13418,10385,https://images.gr-assets.com/books/1327970261m/2277378.jpg,https://images.gr-assets.com/books/1327970261s/2277378.jpg
4296,10444,10444,1505465,68,679847596,9.7806798476e+12,"Noel Streatfeild, Diane Goode",1936.0,Ballet Shoes,"Ballet Shoes (Shoes, #1)",en-US,4.06,26211,28208,1036,534,1189,5634,9499,11352,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4297,93000,93000,89666,2,1423409450,9.78142340946e+12,Harry Gregson-Williams,2006.0,"The Chronicles of Narnia: The Lion, the Witch and The Wardrobe (Sheet Music)","Piano/Vocal/Guitar Sheet Music: The Chronicles of Narnia: The Lion, the Witch and The Wardrobe",,4.32,17866,17876,187,243,369,2523,5045,9696,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4298,668,668,1711534,63,451187849,9.78045118784e+12,"Ayn Rand, Leonard Peikoff",1936.0,We the Living,We the Living,eng,3.89,20994,22571,1178,647,1531,5121,7689,7583,https://images.gr-assets.com/books/1306188481m/668.jpg,https://images.gr-assets.com/books/1306188481s/668.jpg
4299,20443207,20443207,31174003,26,374384711,9.78037438472e+12,Marie Rutkoski,2015.0,The Winner's Crime,"The Winner's Crime (The Winner's Trilogy, #2)",eng,4.17,31721,37404,5847,386,1102,5643,14970,15303,https://images.gr-assets.com/books/1411741455m/20443207.jpg,https://images.gr-assets.com/books/1411741455s/20443207.jpg
4300,18282800,18282800,18231129,11,,,Carolyn Brown,2011.0,,The Ladies' Room,eng,3.9,25204,26003,1741,895,1773,5562,8529,9244,https://images.gr-assets.com/books/1453689241m/18282800.jpg,https://images.gr-assets.com/books/1453689241s/18282800.jpg
4301,76889,76889,1140,8,802130720,9.78080213072e+12,E.E. Cummings,1954.0,100 Selected Poems by e. e. Cummings,100 Selected Poems,en-US,4.32,22346,22638,387,281,520,2902,6855,12080,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4302,2202049,2202049,2207811,7,451223896,9.78045122389e+12,Jen Lancaster,2008.0,"Such a Pretty Fat: One Narcissist's Quest to Discover if Her Life Makes Her Ass Look Big, or Why Pie is Not the Answer","Such a Pretty Fat: One Narcissist's Quest to Discover If Her Life Makes Her Ass Look Big, or Why Pie Is Not the Answer",eng,4.06,24631,25044,1920,466,1137,4720,8794,9927,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4303,831194,831194,1462398,53,60525614,9.78006052561e+12,Erin Hunter,2003.0,Forest of Secrets,"Forest of Secrets (Warriors, #3)",eng,4.4,28913,30595,1038,162,592,3727,8350,17764,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4304,6065182,7234875,5769396,71,1594488800,9.7815944888e+12,Sarah Waters,2009.0,The Little Stranger,The Little Stranger,en-US,3.51,21077,28814,4267,839,3379,9623,10318,4655,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4305,17562900,17562900,24495112,23,042525674X,9.78042525675e+12,Patricia Briggs,2014.0,Night Broken,"Night Broken (Mercy Thompson, #8)",eng,4.42,31278,38475,3129,99,333,3408,14167,20468,https://images.gr-assets.com/books/1379437095m/17562900.jpg,https://images.gr-assets.com/books/1379437095s/17562900.jpg
4306,17399160,17399160,24221752,29,62286927,9.78006228692e+12,Sara Raasch,2014.0,Snow Like Ashes,"Snow Like Ashes (Snow Like Ashes, #1)",eng,3.98,34993,38315,5410,748,1964,7640,14808,13155,https://images.gr-assets.com/books/1392224823m/17399160.jpg,https://images.gr-assets.com/books/1392224823s/17399160.jpg
4307,17830123,17830123,24944980,29,147675666X,9.78147675666e+12,Matthew  Thomas,2014.0,We Are Not Ourselves,We Are Not Ourselves,eng,3.7,18488,22138,3366,722,1866,5816,8680,5054,https://images.gr-assets.com/books/1418103690m/17830123.jpg,https://images.gr-assets.com/books/1418103690s/17830123.jpg
4308,59821,59821,1612557,66,515139408,9.7805151394e+12,Nora Roberts,2005.0,Red Lily,"Red Lily (In the Garden, #3)",en-US,4.07,29200,30746,747,169,1155,6621,11334,11467,https://images.gr-assets.com/books/1362364238m/59821.jpg,https://images.gr-assets.com/books/1362364238s/59821.jpg
4309,159760,159760,39005,31,1594481881,9.78159448189e+12,Mary Pipher,1994.0,Reviving Ophelia: Saving the Selves of Adolescent Girls,Reviving Ophelia: Saving the Selves of Adolescent Girls,,3.86,22687,23408,1065,344,1389,6064,9087,6524,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4310,68526,68526,891853,69,60888628,9.78006088863e+12,Bernard Cornwell,2006.0,The Lords of the North,"Lords of the North (The Saxon Stories, #3)",en-US,4.32,20296,24501,811,43,222,2766,10393,11077,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4311,162719,162719,2979854,23,1416936491,9.7814169365e+12,Margaret Peterson Haddix,1999.0,Just Ella,"Just Ella (The Palace Chronicles, #1)",eng,3.75,27884,31083,1439,746,2609,8885,10342,8501,https://images.gr-assets.com/books/1327897599m/162719.jpg,https://images.gr-assets.com/books/1327897599s/162719.jpg
4312,16122643,16122643,21943963,23,,,Raine Miller,2013.0,Eyes wide open,"Eyes Wide Open (The Blackstone Affair, #3)",eng,4.14,36054,36780,1832,444,1373,6410,12966,15587,https://images.gr-assets.com/books/1360846127m/16122643.jpg,https://images.gr-assets.com/books/1360846127s/16122643.jpg
4313,18404427,18404427,26038319,30,081299289X,9.78081299289e+12,Lisa See,2014.0,China Dolls,China Dolls,eng,3.58,20563,23836,2860,602,2298,7755,8975,4206,https://images.gr-assets.com/books/1405290827m/18404427.jpg,https://images.gr-assets.com/books/1405290827s/18404427.jpg
4314,238360,238360,841287,15,1416900314,9.78141690031e+12,Kate Brian,2005.0,Megan Meade's Guide to the McGowan Boys,Megan Meade's Guide to the McGowan Boys,en-US,3.93,29726,30877,1362,583,1999,7299,9973,11023,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4315,911579,911579,896682,34,64430960,9.78006443097e+12,"Russell Hoban, Lillian Hoban",1964.0,Bread and Jam for Frances,Bread and Jam for Frances,eng,4.2,27933,28308,382,377,1005,5157,7759,14010,https://images.gr-assets.com/books/1384258893m/911579.jpg,https://images.gr-assets.com/books/1384258893s/911579.jpg
4316,9567,9567,713383,28,184243036X,9.78184243036e+12,Tom Robbins,1994.0,Half Asleep in Frog Pajamas,Half Asleep in Frog Pajamas,,3.73,17053,18899,645,341,1439,5540,7229,4350,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4317,15858,15858,1131006,24,60988657,9.78006098865e+12,Gregory Maguire,2003.0,Mirror Mirror,Mirror Mirror,eng,3.27,26307,27358,1529,1356,4445,10429,7669,3459,https://images.gr-assets.com/books/1407710336m/15858.jpg,https://images.gr-assets.com/books/1407710336s/15858.jpg
4318,21969786,21969786,22008332,38,1406350486,9.78140635049e+12,Patrick Ness,2013.0,More Than This,More Than This,eng,4.03,21512,30720,5247,514,1530,5596,11836,11244,https://images.gr-assets.com/books/1398164413m/21969786.jpg,https://images.gr-assets.com/books/1398164413s/21969786.jpg
4319,293625,293625,389945,47,679728740,9.78067972874e+12,Cormac McCarthy,1973.0,Child of God,Child of God,,3.86,20313,22643,1942,326,1189,5461,9938,5729,https://images.gr-assets.com/books/1320509467m/293625.jpg,https://images.gr-assets.com/books/1320509467s/293625.jpg
4320,95621,95621,92159,27,842339760,9.78084233977e+12,Francine Rivers,1995.0,"As Sure as the Dawn (Mark of the Lion, #3)","As Sure as the Dawn (Mark of the Lion, #3)",eng,4.39,23509,24330,920,131,619,2908,6549,14123,https://images.gr-assets.com/books/1490993178m/95621.jpg,https://images.gr-assets.com/books/1490993178s/95621.jpg
4321,16158596,16158596,20077336,33,1594205388,9.78159420538e+12,Max Barry,2013.0,Lexicon,Lexicon,eng,3.9,20524,24296,3520,331,1224,5531,10706,6504,https://images.gr-assets.com/books/1356080172m/16158596.jpg,https://images.gr-assets.com/books/1356080172s/16158596.jpg
4322,2804776,2804776,2260190,58,1400139027,9.78140139027e+12,"Candace Bushnell, Donna Murphy",2008.0,One Fifth Avenue,One Fifth Avenue,,3.33,20962,23010,1453,1368,3581,8012,6165,3884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4323,20701984,20701984,40021855,12,1419710206,9.78141971021e+12,"Cece Bell, David Lasky",2014.0,El Deafo,El Deafo,eng,4.13,27630,29262,3677,1122,1121,3914,9745,13360,https://images.gr-assets.com/books/1423770455m/20701984.jpg,https://images.gr-assets.com/books/1423770455s/20701984.jpg
4324,16140408,16140408,21971325,43,451419715,9.78045141971e+12,Samantha Young,2013.0,Down London Road,"Down London Road (On Dublin Street, #2)",eng,4.24,38186,41573,2935,326,1048,5676,15730,18793,https://images.gr-assets.com/books/1363128044m/16140408.jpg,https://images.gr-assets.com/books/1363128044s/16140408.jpg
4325,30069,30069,2431088,35,1582404879,9.78158240488e+12,"Robert Kirkman, Charlie Adlard",2005.0,"The Walking Dead, Vol. 3: Safety Behind Bars","The Walking Dead, Vol. 03: Safety Behind Bars",eng,4.31,23167,25864,1033,88,444,3241,9562,12529,https://images.gr-assets.com/books/1345769167m/30069.jpg,https://images.gr-assets.com/books/1345769167s/30069.jpg
4326,22584,22584,949696,92,1857983416,9.78185798342e+12,Philip K. Dick,1974.0,"Flow My Tears, the Policeman Said","Flow My Tears, the Policeman Said",eng,3.93,22063,25396,1187,206,1104,6014,10985,7087,https://images.gr-assets.com/books/1398026028m/22584.jpg,https://images.gr-assets.com/books/1398026028s/22584.jpg
4327,95622,95622,522673,28,1414315716,9.78141431571e+12,Francine Rivers,1998.0,The Last Sin Eater,The Last Sin Eater,,4.06,20985,21982,840,341,1119,4362,7124,9036,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4328,73385,73385,1408034,55,743457269,9.78074345726e+12,Jude Deveraux,1989.0,A Knight in Shining Armor,A Knight in Shining Armor,eng,4.23,26636,29062,1886,506,1106,4327,8436,14687,https://images.gr-assets.com/books/1330613623m/73385.jpg,https://images.gr-assets.com/books/1330613623s/73385.jpg
4329,7157310,7157310,7443037,25,1442402326,9.78144240232e+12,Jonathan Maberry,2010.0,Rot & Ruin,"Rot & Ruin (Rot & Ruin, #1)",eng,4.1,25526,28111,3291,698,1210,4529,9815,11859,https://images.gr-assets.com/books/1264898635m/7157310.jpg,https://images.gr-assets.com/books/1264898635s/7157310.jpg
4330,22632,22632,23649,102,872205541,9.78087220554e+12,"Plato, G.M.A. Grube, John M. Cooper",-400.0,,The Trial and Death of Socrates,en-US,4.06,21829,22697,319,301,1001,4518,8001,8876,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4331,1149440,1149440,1136908,43,786865059,9.78078686506e+12,Charles R. Cross,2001.0,Heavier Than Heaven: A Biography of Kurt Cobain,Heavier Than Heaven: A Biography of Kurt Cobain,,4.09,18496,20221,777,265,777,3820,7324,8035,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4332,261243,261243,804111,336,140440399,9.78014044039e+12,"Thucydides, Rex Warner, Moses I. Finley",-411.0,Ἱστορίαι,History of the Peloponnesian War,en-US,3.87,21500,24453,584,672,1745,5860,8019,8157,https://images.gr-assets.com/books/1422072332m/261243.jpg,https://images.gr-assets.com/books/1422072332s/261243.jpg
4333,2918374,2918374,9375624,5,1593081197,9.7815930812e+12,"Stephen Crane, George Stade, Richard Fusco",1895.0,The Red Badge of Courage,The Red Badge of Courage and Selected Short Fiction  ,en-US,3.64,25090,25251,72,1045,2649,7202,7866,6489,https://images.gr-assets.com/books/1328753104m/2918374.jpg,https://images.gr-assets.com/books/1328753104s/2918374.jpg
4334,5776788,5776788,5948537,33,61714305,9.78006171431e+12,Richard Kadrey,2009.0,Sandman Slim,"Sandman Slim (Sandman Slim, #1)",en-US,3.93,22779,26856,2441,441,1408,5754,11147,8106,https://images.gr-assets.com/books/1311727590m/5776788.jpg,https://images.gr-assets.com/books/1311727590s/5776788.jpg
4335,5556466,5556466,5727588,52,312359322,9.78031235932e+12,John Hart,2009.0,The Last Child,The Last Child,en-US,4.09,22293,25587,3369,255,826,4458,10854,9194,https://images.gr-assets.com/books/1312058481m/5556466.jpg,https://images.gr-assets.com/books/1312058481s/5556466.jpg
4336,17717,17717,376514,36,811200124,9.78081120013e+12,"Jorge Luis Borges, Donald A. Yates, James E. Irby, André Maurois",1962.0,Labyrinths,Labyrinths:  Selected Stories and Other Writings,eng,4.46,20237,23212,1062,159,457,2032,6384,14180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4337,89399,89399,67864,76,316734837,9.78031673484e+12,Anita Shreve,1999.0,Fortune's Rocks,Fortune's Rocks,,3.86,22908,25221,1246,434,1317,6624,9707,7139,https://images.gr-assets.com/books/1344271150m/89399.jpg,https://images.gr-assets.com/books/1344271150s/89399.jpg
4338,52258,25622850,50983,108,393325997,9.780393326e+12,Patricia Highsmith,1952.0,The Price of Salt,The Price of Salt,eng,3.93,16348,26100,2522,440,1501,5779,10057,8323,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4339,9662386,9662386,8003906,43,140278404X,9.78140278404e+12,Colleen Houck,2011.0,Tiger's Quest,"Tiger's Quest (The Tiger Saga, #2)",en-US,4.34,28303,31309,2691,522,1047,3641,8091,18008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
4340,6319978,6319978,6505300,29,045122793X,9.78045122794e+12,Chloe Neill,2009.0,Friday Night Bites: A Chicagoland Vampires Novel ,"Friday Night Bites (Chicagoland Vampires, #2)",en-US,4.15,36503,39024,1543,393,1275,6709,14388,16259,https://images.gr-assets.com/books/1304024900m/6319978.jpg,https://images.gr-assets.com/books/1304024900s/6319978.jpg
